,合约系列,成交量,持仓量,持仓量变化,成交额,行权量,隐含波动率,date
1862,ru2009                        ,2,1086,0,0.6,0,0.216852,2019-11-29
1863,ru2010                        ,0,0,0,0.0,0,0.216852,2019-11-29
1864,ru2011                        ,0,0,0,0.0,0,0.216852,2019-11-29
1865,ru2001                        ,9494,36212,-3000,981.286,0,0.254566,2019-12-02
1866,ru2003                        ,8,304,4,1.176,0,0.152274,2019-12-02
1867,ru2004                        ,2,150,2,0.022,0,0.19953,2019-12-02
1868,ru2005                        ,4434,20794,314,1013.31,0,0.207978,2019-12-02
1869,ru2006                        ,0,18,0,0.0,0,0.207978,2019-12-02
1870,ru2007                        ,0,56,0,0.0,0,0.207978,2019-12-02
1871,ru2008                        ,0,38,0,0.0,0,0.210647,2019-12-02
1872,ru2009                        ,22,1106,20,8.378,0,0.210647,2019-12-02
1873,ru2010                        ,0,0,0,0.0,0,0.210647,2019-12-02
1874,ru2011                        ,0,0,0,0.0,0,0.210647,2019-12-02
1875,ru2001                        ,6792,35884,-328,681.828,4,0.227316,2019-12-03
1876,ru2003                        ,0,304,0,0.0,0,0.227316,2019-12-03
1877,ru2004                        ,4,154,4,0.04,0,0.199576,2019-12-03
1878,ru2005                        ,3086,21964,1170,789.64,0,0.21154,2019-12-03
1879,ru2006                        ,0,18,0,0.0,0,0.21154,2019-12-03
1880,ru2007                        ,0,56,0,0.0,0,0.21154,2019-12-03
1881,ru2008                        ,0,38,0,0.0,0,0.256875,2019-12-03
1882,ru2009                        ,2,1106,0,0.932,0,0.256875,2019-12-03
1883,ru2010                        ,0,0,0,0.0,0,0.256875,2019-12-03
1884,ru2011                        ,0,0,0,0.0,0,0.256875,2019-12-03
1885,ru2001                        ,7096,34600,-1284,819.316,0,0.206405,2019-12-04
1886,ru2003                        ,2,306,2,0.998,0,0.176328,2019-12-04
1887,ru2004                        ,0,154,0,0.0,0,0.176328,2019-12-04
1888,ru2005                        ,2630,22244,280,846.754,0,0.200161,2019-12-04
1889,ru2006                        ,0,18,0,0.0,0,0.200161,2019-12-04
1890,ru2007                        ,0,56,0,0.0,0,0.200161,2019-12-04
1891,ru2008                        ,0,38,0,0.0,0,0.200161,2019-12-04
1892,ru2009                        ,0,1106,0,0.0,0,0.200161,2019-12-04
1893,ru2010                        ,0,0,0,0.0,0,0.200161,2019-12-04
1894,ru2011                        ,0,0,0,0.0,0,0.200161,2019-12-04
1895,ru2001                        ,15122,33428,-1172,2295.628,42,0.204905,2019-12-05
1896,ru2003                        ,10,316,10,0.194,0,0.20748,2019-12-05
1897,ru2004                        ,22,176,22,36.774,0,0.100692,2019-12-05
1898,ru2005                        ,8506,22692,448,2608.426,0,0.201245,2019-12-05
1899,ru2006                        ,0,18,0,0.0,0,0.201245,2019-12-05
1900,ru2007                        ,206,88,32,48.044,0,0.154988,2019-12-05
1901,ru2008                        ,0,38,0,0.0,0,0.154988,2019-12-05
1902,ru2009                        ,540,1538,432,168.988,0,0.192847,2019-12-05
1903,ru2010                        ,0,0,0,0.0,0,0.192847,2019-12-05
1904,ru2011                        ,0,0,0,0.0,0,0.192847,2019-12-05
1905,ru2001                        ,6928,33684,256,996.36,14,0.214925,2019-12-06
1906,ru2003                        ,0,316,0,0.0,0,0.214925,2019-12-06
1907,ru2004                        ,22,176,0,28.846,0,0.194808,2019-12-06
1908,ru2005                        ,3266,23246,554,1043.89,0,0.214503,2019-12-06
1909,ru2006                        ,0,18,0,0.0,0,0.214503,2019-12-06
1910,ru2007                        ,30,58,-30,9.99,0,0.202368,2019-12-06
1911,ru2008                        ,0,38,0,0.0,0,0.202368,2019-12-06
1912,ru2009                        ,10,1546,8,4.856,0,0.214594,2019-12-06
1913,ru2010                        ,0,0,0,0.0,0,0.214594,2019-12-06
1914,ru2011                        ,0,0,0,0.0,0,0.214594,2019-12-06
1915,ru2001                        ,11970,33254,-430,1567.496,190,0.214189,2019-12-09
1916,ru2003                        ,0,316,0,0.0,0,0.214189,2019-12-09
1917,ru2004                        ,6,176,0,8.252,0,0.181285,2019-12-09
1918,ru2005                        ,7548,25896,2650,2431.986,0,0.223392,2019-12-09
1919,ru2006                        ,0,18,0,0.0,0,0.223392,2019-12-09
1920,ru2007                        ,0,58,0,0.0,0,0.223392,2019-12-09
1921,ru2008                        ,0,38,0,0.0,0,0.223136,2019-12-09
1922,ru2009                        ,34,1568,22,14.048,0,0.223136,2019-12-09
1923,ru2010                        ,0,0,0,0.0,0,0.223136,2019-12-09
1924,ru2011                        ,0,0,0,0.0,0,0.223136,2019-12-09
1925,ru2001                        ,6002,32780,-474,975.584,8,0.224346,2019-12-10
1926,ru2003                        ,0,316,0,0.0,0,0.224346,2019-12-10
1927,ru2004                        ,10,166,-10,0.348,0,0.192359,2019-12-10
1928,ru2005                        ,3256,26750,854,1326.154,0,0.225348,2019-12-10
1929,ru2006                        ,0,18,0,0.0,0,0.225348,2019-12-10
1930,ru2007                        ,0,58,0,0.0,0,0.225348,2019-12-10
1931,ru2008                        ,0,38,0,0.0,0,0.220558,2019-12-10
1932,ru2009                        ,40,1588,20,18.634,0,0.220558,2019-12-10
1933,ru2010                        ,0,0,0,0.0,0,0.220558,2019-12-10
1934,ru2011                        ,0,0,0,0.0,0,0.220558,2019-12-10
1935,ru2001                        ,5620,32222,-558,575.672,136,0.21423,2019-12-11
1936,ru2003                        ,0,316,0,0.0,0,0.21423,2019-12-11
1937,ru2004                        ,0,166,0,0.0,0,0.221541,2019-12-11
1938,ru2005                        ,5032,28082,1332,1764.926,2,0.221541,2019-12-11
1939,ru2006                        ,0,18,0,0.0,0,0.221541,2019-12-11
1940,ru2007                        ,0,58,0,0.0,0,0.221541,2019-12-11
1941,ru2008                        ,0,38,0,0.0,0,0.219766,2019-12-11
1942,ru2009                        ,4,1590,2,1.926,0,0.219766,2019-12-11
1943,ru2010                        ,0,0,0,0.0,0,0.219766,2019-12-11
1944,ru2011                        ,0,0,0,0.0,0,0.219766,2019-12-11
1945,ru2001                        ,3870,32360,138,410.368,4,0.213907,2019-12-12
1946,ru2003                        ,0,316,0,0.0,0,0.213907,2019-12-12
1947,ru2004                        ,0,166,0,0.0,0,0.223182,2019-12-12
1948,ru2005                        ,1874,28220,138,651.852,0,0.223182,2019-12-12
1949,ru2006                        ,0,18,0,0.0,0,0.223182,2019-12-12
1950,ru2007                        ,0,58,0,0.0,0,0.223182,2019-12-12
1951,ru2008                        ,0,38,0,0.0,0,0.221547,2019-12-12
1952,ru2009                        ,8,1590,0,4.074,0,0.221547,2019-12-12
1953,ru2010                        ,0,0,0,0.0,0,0.221547,2019-12-12
1954,ru2011                        ,0,0,0,0.0,0,0.221547,2019-12-12
1955,ru2001                        ,7126,31464,-896,847.228,242,0.195248,2019-12-13
1956,ru2003                        ,0,316,0,0.0,0,0.195248,2019-12-13
1957,ru2004                        ,6,172,6,0.216,0,0.196488,2019-12-13
1958,ru2005                        ,5718,28774,554,1753.542,0,0.222992,2019-12-13
1959,ru2006                        ,0,18,0,0.0,0,0.222992,2019-12-13
1960,ru2007                        ,2,56,-2,0.608,0,0.193585,2019-12-13
1961,ru2008                        ,0,38,0,0.0,0,0.193585,2019-12-13
1962,ru2009                        ,18,1604,14,9.78,0,0.222068,2019-12-13
1963,ru2010                        ,0,0,0,0.0,0,0.222068,2019-12-13
1964,ru2011                        ,0,0,0,0.0,0,0.222068,2019-12-13
1965,ru2001                        ,4948,30822,-642,522.278,0,0.226668,2019-12-16
1966,ru2003                        ,0,316,0,0.0,0,0.226668,2019-12-16
1967,ru2004                        ,0,172,0,0.0,0,0.217204,2019-12-16
1968,ru2005                        ,4370,28738,-36,1061.768,0,0.217204,2019-12-16
1969,ru2006                        ,0,18,0,0.0,0,0.217204,2019-12-16
1970,ru2007                        ,0,56,0,0.0,0,0.217204,2019-12-16
1971,ru2008                        ,0,38,0,0.0,0,0.206391,2019-12-16
1972,ru2009                        ,6,1604,0,1.462,0,0.206391,2019-12-16
1973,ru2010                        ,0,0,0,0.0,0,0.206391,2019-12-16
1974,ru2011                        ,0,0,0,0.0,0,0.206391,2019-12-16
1975,ru2001                        ,3314,30646,-176,343.208,8,0.220177,2019-12-17
1976,ru2003                        ,0,316,0,0.0,0,0.220177,2019-12-17
1977,ru2004                        ,0,172,0,0.0,0,0.223708,2019-12-17
1978,ru2005                        ,2422,29172,434,675.326,18,0.223708,2019-12-17
1979,ru2006                        ,0,18,0,0.0,0,0.223708,2019-12-17
1980,ru2007                        ,0,56,0,0.0,0,0.223708,2019-12-17
1981,ru2008                        ,0,38,0,0.0,0,0.211669,2019-12-17
1982,ru2009                        ,20,1604,0,10.512,0,0.211669,2019-12-17
1983,ru2010                        ,0,0,0,0.0,0,0.211669,2019-12-17
1984,ru2011                        ,0,0,0,0.0,0,0.211669,2019-12-17
1985,ru2001                        ,3760,30186,-460,230.046,10,0.203957,2019-12-18
1986,ru2003                        ,4,318,2,0.182,0,0.180158,2019-12-18
1987,ru2004                        ,0,172,0,0.0,0,0.180158,2019-12-18
1988,ru2005                        ,3316,29724,552,1026.468,4,0.215586,2019-12-18
1989,ru2006                        ,0,18,0,0.0,0,0.215586,2019-12-18
1990,ru2007                        ,0,56,0,0.0,0,0.215586,2019-12-18
1991,ru2008                        ,0,38,0,0.0,0,0.224237,2019-12-18
1992,ru2009                        ,16,1604,0,8.854,0,0.224237,2019-12-18
1993,ru2010                        ,0,0,0,0.0,0,0.224237,2019-12-18
1994,ru2011                        ,0,0,0,0.0,0,0.224237,2019-12-18
1995,ru2001                        ,9796,28962,-1224,724.794,2,0.208576,2019-12-19
1996,ru2003                        ,2,320,2,0.008,0,0.225738,2019-12-19
1997,ru2004                        ,8,180,8,0.16,0,0.202429,2019-12-19
1998,ru2005                        ,8210,32034,2310,2510.112,0,0.214921,2019-12-19
1999,ru2006                        ,0,18,0,0.0,0,0.214921,2019-12-19
2000,ru2007                        ,0,56,0,0.0,0,0.214921,2019-12-19
2001,ru2008                        ,0,38,0,0.0,0,0.212417,2019-12-19
2002,ru2009                        ,38,1596,-8,12.21,0,0.212417,2019-12-19
2003,ru2010                        ,0,0,0,0.0,0,0.212417,2019-12-19
2004,ru2011                        ,0,0,0,0.0,0,0.212417,2019-12-19
2005,ru2001                        ,3654,28502,-460,190.246,2,0.220563,2019-12-20
2006,ru2003                        ,2,318,-2,0.386,0,0.241113,2019-12-20
2007,ru2004                        ,4,184,4,0.134,0,0.206978,2019-12-20
2008,ru2005                        ,2856,32712,678,960.982,0,0.220708,2019-12-20
2009,ru2006                        ,0,18,0,0.0,0,0.220708,2019-12-20
2010,ru2007                        ,0,56,0,0.0,0,0.220708,2019-12-20
2011,ru2008                        ,0,38,0,0.0,0,0.201956,2019-12-20
2012,ru2009                        ,140,1620,24,21.324,0,0.201956,2019-12-20
2013,ru2010                        ,0,0,0,0.0,0,0.201956,2019-12-20
2014,ru2011                        ,0,0,0,0.0,0,0.201956,2019-12-20
2015,ru2001                        ,4654,27900,-602,320.296,22,0.275359,2019-12-23
2016,ru2003                        ,0,318,0,0.0,0,0.275359,2019-12-23
2017,ru2004                        ,0,184,0,0.0,0,0.211358,2019-12-23
2018,ru2005                        ,3620,33694,982,1208.174,0,0.211358,2019-12-23
2019,ru2006                        ,0,18,0,0.0,0,0.211358,2019-12-23
2020,ru2007                        ,0,56,0,0.0,0,0.211358,2019-12-23
2021,ru2008                        ,0,38,0,0.0,0,0.208124,2019-12-23
2022,ru2009                        ,120,1680,60,106.95,0,0.208124,2019-12-23
2023,ru2010                        ,0,0,0,0.0,0,0.208124,2019-12-23
2024,ru2011                        ,0,0,0,0.0,0,0.208124,2019-12-23
2025,ru2001                        ,3772,27480,-420,239.494,32,0.310693,2019-12-24
2026,ru2003                        ,0,318,0,0.0,0,0.310693,2019-12-24
2027,ru2004                        ,2,186,2,0.022,0,0.215295,2019-12-24
2028,ru2005                        ,2570,34026,332,669.746,0,0.225681,2019-12-24
2029,ru2006                        ,0,18,0,0.0,0,0.225681,2019-12-24
2030,ru2007                        ,0,56,0,0.0,0,0.225681,2019-12-24
2031,ru2008                        ,0,38,0,0.0,0,0.205823,2019-12-24
2032,ru2009                        ,102,1716,36,26.23,0,0.205823,2019-12-24
2033,ru2010                        ,0,0,0,0.0,0,0.205823,2019-12-24
2034,ru2011                        ,0,0,0,0.0,0,0.205823,2019-12-24
2035,ru2001                        ,3244,0,-27480,159.512,2636,0.119873,2019-12-25
2036,ru2003                        ,6,320,2,1.76,0,0.119487,2019-12-25
2037,ru2004                        ,8,192,6,0.248,0,0.208866,2019-12-25
2038,ru2005                        ,3316,34434,408,813.072,0,0.224939,2019-12-25
2039,ru2006                        ,0,18,0,0.0,0,0.224939,2019-12-25
2040,ru2007                        ,0,56,0,0.0,0,0.224939,2019-12-25
2041,ru2008                        ,0,38,0,0.0,0,0.209017,2019-12-25
2042,ru2009                        ,204,1774,58,42.108,0,0.209017,2019-12-25
2043,ru2010                        ,0,0,0,0.0,0,0.209017,2019-12-25
2044,ru2011                        ,0,0,0,0.0,0,0.209017,2019-12-25
2045,ru2003                        ,0,320,0,0.0,0,0.205441,2019-12-26
2046,ru2004                        ,0,192,0,0.0,0,0.205441,2019-12-26
2047,ru2005                        ,4010,35640,1206,1228.374,0,0.205441,2019-12-26
2048,ru2006                        ,0,18,0,0.0,0,0.205441,2019-12-26
2049,ru2007                        ,0,56,0,0.0,0,0.205441,2019-12-26
2050,ru2008                        ,0,38,0,0.0,0,0.203902,2019-12-26
2051,ru2009                        ,312,1866,92,123.822,0,0.203902,2019-12-26
2052,ru2010                        ,0,0,0,0.0,0,0.203902,2019-12-26
2053,ru2011                        ,0,0,0,0.0,0,0.203902,2019-12-26
2054,ru2003                        ,8,316,-4,0.008,0,0.220088,2019-12-27
2055,ru2004                        ,0,192,0,0.0,0,0.220088,2019-12-27
2056,ru2005                        ,4628,35538,-102,1069.67,0,0.231616,2019-12-27
2057,ru2006                        ,0,18,0,0.0,0,0.231616,2019-12-27
2058,ru2007                        ,0,56,0,0.0,0,0.231616,2019-12-27
2059,ru2008                        ,0,38,0,0.0,0,0.211386,2019-12-27
2060,ru2009                        ,364,1972,106,109.562,0,0.211386,2019-12-27
2061,ru2010                        ,0,0,0,0.0,0,0.211386,2019-12-27
2062,ru2011                        ,0,0,0,0.0,0,0.211386,2019-12-27
2063,ru2003                        ,0,316,0,0.0,0,0.224245,2019-12-30
2064,ru2004                        ,0,192,0,0.0,0,0.224245,2019-12-30
2065,ru2005                        ,7458,36292,754,2001.89,0,0.224245,2019-12-30
2066,ru2006                        ,0,18,0,0.0,0,0.224245,2019-12-30
2067,ru2007                        ,0,56,0,0.0,0,0.224245,2019-12-30
2068,ru2008                        ,0,38,0,0.0,0,0.212053,2019-12-30
2069,ru2009                        ,242,2120,148,142.342,0,0.212053,2019-12-30
2070,ru2010                        ,0,0,0,0.0,0,0.212053,2019-12-30
2071,ru2011                        ,0,0,0,0.0,0,0.212053,2019-12-30
2072,ru2003                        ,0,316,0,0.0,0,0.196363,2019-12-31
2073,ru2004                        ,2,194,2,0.066,0,0.196363,2019-12-31
2074,ru2005                        ,4402,36984,692,1092.004,0,0.23582,2019-12-31
2075,ru2006                        ,0,18,0,0.0,0,0.23582,2019-12-31
2076,ru2007                        ,0,56,0,0.0,0,0.23582,2019-12-31
2077,ru2008                        ,0,38,0,0.0,0,0.197452,2019-12-31
2078,ru2009                        ,132,2158,38,47.846,0,0.197452,2019-12-31
2079,ru2010                        ,0,0,0,0.0,0,0.197452,2019-12-31
2080,ru2011                        ,0,0,0,0.0,0,0.197452,2019-12-31
2081,ru2003                        ,0,158,0,0.0,0,0.233385,2020-01-02
2082,ru2004                        ,0,97,0,0.0,0,0.233385,2020-01-02
2083,ru2005                        ,3564,18512,20,917.721,1,0.233385,2020-01-02
2084,ru2006                        ,3,12,3,0.113,0,0.204468,2020-01-02
2085,ru2007                        ,0,28,0,0.0,0,0.204468,2020-01-02
2086,ru2008                        ,0,19,0,0.0,0,0.212287,2020-01-02
2087,ru2009                        ,130,1072,-7,67.487,0,0.212287,2020-01-02
2088,ru2010                        ,0,0,0,0.0,0,0.212287,2020-01-02
2089,ru2011                        ,0,0,0,0.0,0,0.212287,2020-01-02
2090,ru2003                        ,0,158,0,0.0,0,0.21925,2020-01-03
2091,ru2004                        ,0,97,0,0.0,0,0.21925,2020-01-03
2092,ru2005                        ,3045,19000,488,693.626,0,0.21925,2020-01-03
